,log2FoldChange
FBgn0026411,-1.0303085449642087
FBgn0039671,-1.030438207070476
FBgn0031169,-1.030586935578385
FBgn0260653,-1.0310857453199385
FBgn0262364,-1.0318986025782235
FBgn0023023,-1.032056590181927
FBgn0266628,-1.0338722372982925
FBgn0035295,-1.0339940301590491
FBgn0085367,-1.0344240594320202
FBgn0044047,-1.0350466816009307
FBgn0085412,-1.0351710184771865
FBgn0052698,-1.0354031955926595
FBgn0262534,-1.0356583697067763
FBgn0038250,-1.0356870903817192
FBgn0023525,-1.0361466869555696
FBgn0031356,-1.0363105332233984
FBgn0031721,-1.0374636107803012
FBgn0263930,-1.0377489705942589
FBgn0000028,-1.0381169264803136
FBgn0029834,-1.0381404233546476
FBgn0266172,-1.0393567208577217
FBgn0051902,-1.0395375549244605
FBgn0040096,-1.040680684332743
FBgn0035572,-1.0418580311677457
FBgn0034879,-1.0425987328881177
FBgn0046879,-1.042789255407369
FBgn0029694,-1.0433861233283077
FBgn0052476,-1.0439827942565212
FBgn0036749,-1.0452998962714388
FBgn0051157,-1.0456536064329929
FBgn0011206,-1.0466464439438616
FBgn0050339,-1.047995821562392
FBgn0038045,-1.0493027359404665
FBgn0030574,-1.0500475930281357
FBgn0005624,-1.0504988681645815
FBgn0038577,-1.0513959501102845
FBgn0031365,-1.0521523034445295
FBgn0039349,-1.0522959306186774
FBgn0029719,-1.0524649682240992
FBgn0259722,-1.0526693792257473
FBgn0031473,-1.0527729352846025
FBgn0039744,-1.0530209431725688
FBgn0085232,-1.053178787684922
FBgn0261363,-1.0535704250626783
FBgn0265726,-1.0544017422575256
FBgn0033885,-1.0545536940728641
FBgn0000071,-1.055820540159689
FBgn0030995,-1.0565917853270017
FBgn0036715,-1.05701559560428
FBgn0036094,-1.0572660629401114
FBgn0263829,-1.0585417370900256
FBgn0010041,-1.0591778452785496
FBgn0086519,-1.0603891434626875
FBgn0029946,-1.060400717981902
FBgn0267913,-1.060663634957815
FBgn0037618,-1.0607144426108757
FBgn0039872,-1.06125453380939
FBgn0026160,-1.0634011126704823
FBgn0085471,-1.065992618931347
FBgn0034565,-1.0663129190578982
FBgn0265665,-1.0670908591287231
FBgn0030251,-1.068038962585135
FBgn0031296,-1.068611273178538
FBgn0030723,-1.0688612510467344
FBgn0028704,-1.0698301378305162
FBgn0037672,-1.0712743917239511
FBgn0031849,-1.0715769517632785
FBgn0263830,-1.0716803685555032
FBgn0000567,-1.0717255775251562
FBgn0264857,-1.0724185356302323
FBgn0001138,-1.0730629058243715
FBgn0259215,-1.073377788269805
FBgn0051624,-1.073735092941187
FBgn0031548,-1.0739906358131621
FBgn0032057,-1.07441439103919
FBgn0019643,-1.07491411393525
FBgn0050241,-1.0751674103578555
FBgn0030207,-1.0757020752643378
FBgn0010395,-1.0759671382148286
FBgn0035167,-1.0760900478602329
FBgn0053801,-1.0762063793635648
FBgn0039848,-1.076897030625503
FBgn0267760,-1.0773530474850526
FBgn0262538,-1.0778973964787557
FBgn0001075,-1.0780888143073775
FBgn0038889,-1.0783277694740057
FBgn0030955,-1.0785744474156802
FBgn0264265,-1.0785870489105684
FBgn0038665,-1.0793669730828988
FBgn0267455,-1.0794282480940625
FBgn0027621,-1.0815857161989384
FBgn0261857,-1.082590606297149
FBgn0040505,-1.0831932819830787
FBgn0036186,-1.0834469539678366
FBgn0036415,-1.0836140374290315
FBgn0035608,-1.0850067687390432
FBgn0032666,-1.0852386707391144
FBgn0031424,-1.0858543790303898
FBgn0266901,-1.0867495554150912
FBgn0265888,-1.0885208618681173
FBgn0036146,-1.0888323334288095
FBgn0085440,-1.089014862382099
FBgn0036756,-1.0891718850386516
FBgn0001281,-1.0893905357813716
FBgn0037485,-1.090173752112853
FBgn0032013,-1.09197448164213
FBgn0037798,-1.092747621142548
FBgn0004514,-1.0931971599845824
FBgn0032682,-1.0941935083453282
FBgn0037085,-1.0947334251271963
FBgn0039682,-1.0954412141149392
FBgn0000459,-1.0955585269001908
FBgn0032116,-1.0955613167356992
FBgn0000244,-1.0956401954606918
FBgn0030647,-1.0973027903509605
FBgn0051528,-1.0991328677542203
FBgn0035102,-1.0992457214434952
FBgn0039851,-1.0994771097938456
FBgn0011743,-1.0999080836146307
FBgn0032192,-1.1001772874839952
FBgn0029856,-1.101400367357108
FBgn0085317,-1.10198768059973
FBgn0052260,-1.1022282567238266
FBgn0002773,-1.1042348376261992
FBgn0027570,-1.1043465921012576
FBgn0036501,-1.1045323557786477
FBgn0264479,-1.106395666634917
FBgn0286035,-1.108334019712607
FBgn0028879,-1.109411754196082
FBgn0037902,-1.110827138167249
FBgn0042207,-1.1112676531801988
FBgn0034907,-1.1115172917071225
FBgn0004581,-1.1116379337005575
FBgn0052369,-1.1119528962641438
FBgn0054021,-1.1134745622556514
FBgn0032048,-1.1144715145728032
FBgn0034487,-1.1161775139703352
FBgn0033649,-1.116197989983822
FBgn0032726,-1.1168453049397904
FBgn0010453,-1.1170140781472897
FBgn0038693,-1.118695510989096
FBgn0029977,-1.11968189095888
FBgn0264902,-1.1215215449963527
FBgn0065032,-1.1224575065995221
FBgn0262109,-1.1225125550508752
FBgn0267668,-1.1231061943493728
FBgn0030914,-1.1237956258492865
FBgn0032860,-1.1238063556806086
FBgn0014388,-1.1240340300654685
FBgn0262541,-1.127232184195387
FBgn0037561,-1.1272688428677196
FBgn0022770,-1.1282866546624695
FBgn0035176,-1.1293751923824058
FBgn0052719,-1.1295414503240049
FBgn0267336,-1.1299165006486183
FBgn0039530,-1.1302696316883436
FBgn0264727,-1.1305927799955269
FBgn0262508,-1.1306074905990107
FBgn0035987,-1.1308746114980248
FBgn0030941,-1.131254898579194
FBgn0053258,-1.1316714047271472
FBgn0051789,-1.1328811954122633
FBgn0032911,-1.1357345316268903
FBgn0051030,-1.1362824519754056
FBgn0031602,-1.1368355388675564
FBgn0042179,-1.138345512183018
FBgn0286873,-1.1388752655670669
FBgn0264794,-1.1390466922996216
FBgn0002905,-1.1395708818001653
FBgn0024361,-1.139983989809356
FBgn0015037,-1.1404283422662584
FBgn0051451,-1.1412890777805949
FBgn0053468,-1.1414999976426292
FBgn0266354,-1.1415085572860293
FBgn0051139,-1.142049135110979
FBgn0010435,-1.14242821960205
FBgn0085488,-1.1426910488372726
FBgn0039064,-1.1446627487883991
FBgn0035623,-1.145925419035127
FBgn0061196,-1.1463616016953926
FBgn0030576,-1.1470118012504573
FBgn0039806,-1.147819167672349
FBgn0266710,-1.1503312798951837
FBgn0022800,-1.1505573565692138
FBgn0029722,-1.1512959586812685
FBgn0034958,-1.1517521725966728
FBgn0260968,-1.1519082728408145
FBgn0034315,-1.1520272078818883
FBgn0034462,-1.15203179376072
FBgn0030975,-1.1520375195584311
FBgn0034822,-1.1522332438687977
FBgn0004512,-1.15247500368557
FBgn0052855,-1.1525648605951382
FBgn0038416,-1.1541770062728394
FBgn0052238,-1.1544806955832685
FBgn0036780,-1.1556862368986969
FBgn0038934,-1.1563540978679732
FBgn0032006,-1.1564537719544628
FBgn0031282,-1.15698209061612
FBgn0024183,-1.1571305345403293
FBgn0042173,-1.1573840729507991
FBgn0050009,-1.1588637826913493
FBgn0039205,-1.1598214403041487
FBgn0038079,-1.163244926234093
FBgn0003866,-1.1636236589117281
FBgn0001323,-1.163735552697818
FBgn0086672,-1.165029705212683
FBgn0260482,-1.1652204716287269
FBgn0039264,-1.165888568965353
FBgn0016754,-1.1660196195076573
FBgn0086917,-1.166827541139873
FBgn0036091,-1.167854811569384
FBgn0032694,-1.1691130603751658
FBgn0267820,-1.169751873048818
FBgn0041092,-1.1711445385374457
FBgn0267237,-1.1719472881967707
FBgn0053509,-1.1733989885224014
FBgn0264817,-1.1736649188312898
FBgn0035674,-1.1741415112295615
FBgn0038950,-1.174462558977587
FBgn0038183,-1.1748834955459946
FBgn0033072,-1.1755461578553623
FBgn0037153,-1.1759547990481294
FBgn0082959,-1.1772776208472067
FBgn0260764,-1.1775592807435447
FBgn0266577,-1.178743100324943
FBgn0019940,-1.1787792079790127
FBgn0035767,-1.178844791351286
FBgn0033794,-1.179215170098795
FBgn0033215,-1.1817089243196162
FBgn0266680,-1.1840500987176776
FBgn0029830,-1.1848681737462161
FBgn0000357,-1.1868997089602729
FBgn0250819,-1.1875638631358731
FBgn0051207,-1.1880099475888448
FBgn0034627,-1.188965179250081
FBgn0032803,-1.1899895223156414
FBgn0039758,-1.1902959941309617
FBgn0265185,-1.1931823134515336
FBgn0266751,-1.1984586633261884
FBgn0051469,-1.2036941414861215
FBgn0031720,-1.203719813530496
FBgn0261563,-1.2042794483554327
FBgn0036101,-1.2044482160136558
FBgn0015609,-1.2050876571849387
FBgn0264089,-1.20535670859027
FBgn0262607,-1.206023992984393
FBgn0032075,-1.2065159681926034
FBgn0285944,-1.2100783455114084
FBgn0085489,-1.212938410767821
FBgn0265918,-1.2131261509224436
FBgn0267073,-1.2148577459587735
FBgn0036367,-1.2162817372608732
FBgn0041102,-1.2162885887975514
FBgn0267516,-1.2171332353697761
FBgn0052845,-1.2179948704158352
FBgn0034612,-1.2180683596035184
FBgn0264598,-1.2183730203393817
FBgn0035904,-1.2195618780048358
FBgn0029791,-1.2212898300527217
FBgn0250874,-1.2218931034801188
FBgn0260393,-1.2223067309434272
FBgn0262149,-1.2226728555288662
FBgn0031058,-1.223509242485583
FBgn0004456,-1.2245037552675633
FBgn0001263,-1.2258229500603912
FBgn0003886,-1.225897841330389
FBgn0030417,-1.227355639813665
FBgn0003118,-1.228462121522101
FBgn0035445,-1.2286142836809226
FBgn0265203,-1.229025367165276
FBgn0032536,-1.229617281728421
FBgn0035888,-1.2297834410220274
FBgn0264901,-1.2301011983027663
FBgn0259993,-1.2313653109684355
FBgn0052037,-1.231438258152842
FBgn0038395,-1.2314554759999208
FBgn0032800,-1.23341584740455
FBgn0031959,-1.233579263250963
FBgn0000180,-1.2339363797386804
FBgn0004959,-1.2350356861647562
FBgn0000659,-1.2350609723592405
FBgn0031064,-1.2362109119950344
FBgn0040102,-1.237636858217036
FBgn0035750,-1.2377307032933074
FBgn0052499,-1.2380710195429767
FBgn0026061,-1.2383955121900887
FBgn0042111,-1.2386876924433574
FBgn0051467,-1.239391594010185
FBgn0031622,-1.2404262080950863
FBgn0050099,-1.2406157369625592
FBgn0032848,-1.2419916681353727
FBgn0031232,-1.2435024262589927
FBgn0031979,-1.243718270867892
FBgn0041234,-1.2441232616784474
FBgn0019660,-1.2443926790434015
FBgn0034142,-1.2503778875174822
FBgn0039742,-1.2513606167966056
FBgn0028938,-1.252151346719553
FBgn0036287,-1.254702114844971
FBgn0029114,-1.2548896864925394
FBgn0035099,-1.2560495345133156
FBgn0034323,-1.2565438285069979
FBgn0260964,-1.2570539029229475
FBgn0259821,-1.257218560063855
FBgn0261262,-1.2576209348022849
FBgn0261800,-1.25773829299151
FBgn0033728,-1.258042650944439
FBgn0037637,-1.2588494543028643
FBgn0046704,-1.2605667751870513
FBgn0032785,-1.2615778332391734
FBgn0032727,-1.2615888001458644
FBgn0030947,-1.2618305316950975
FBgn0015808,-1.2618538110239268
FBgn0051473,-1.2622501491641926
FBgn0030828,-1.2633491195095283
FBgn0037100,-1.2633491195095283
FBgn0034219,-1.2637586197186923
FBgn0051125,-1.264084515423938
FBgn0035696,-1.2646435148797126
FBgn0031104,-1.2647337102428045
FBgn0020294,-1.265601530436934
FBgn0023214,-1.2660040801925871
FBgn0031518,-1.2665035259680486
FBgn0267793,-1.2676366278633175
FBgn0010228,-1.2677640652270823
FBgn0039925,-1.268495515023586
FBgn0004893,-1.2692701864014155
FBgn0260720,-1.269460433880532
FBgn0052091,-1.2698760827433675
FBgn0033397,-1.2708336687994153
FBgn0034740,-1.2721410757379998
FBgn0051100,-1.2739526581962934
FBgn0046763,-1.2752765654767078
FBgn0082997,-1.2753207284376193
FBgn0266691,-1.2753384789946463
FBgn0004861,-1.2763832621764262
FBgn0031701,-1.2766639062617704
FBgn0040297,-1.277807133747855
FBgn0005631,-1.2795156821991436
FBgn0052280,-1.2802510006614598
FBgn0265342,-1.2805851573327451
FBgn0038170,-1.2816527607768298
FBgn0266836,-1.2820426245097443
FBgn0262624,-1.2824940552640265
FBgn0037516,-1.2827028245848946
FBgn0037698,-1.2828026131558306
FBgn0003499,-1.2838414534841065
FBgn0011706,-1.2847424318163663
FBgn0033369,-1.2855407693689276
FBgn0052773,-1.285716167029463
FBgn0264787,-1.2859307303871839
FBgn0038311,-1.2862527590609245
FBgn0034974,-1.286582914102842
FBgn0035170,-1.2887884811581967
FBgn0037046,-1.289891265869204
FBgn0051614,-1.2898971221485465
FBgn0036206,-1.2904108215747165
FBgn0285879,-1.2905228082759876
FBgn0034497,-1.2905379350821102
FBgn0266049,-1.2917210836407065
FBgn0259145,-1.2960008010979995
FBgn0026374,-1.296591185705611
FBgn0053508,-1.297454796344243
FBgn0259986,-1.2987731165231542
FBgn0266812,-1.2994109288529274
FBgn0034069,-1.3004866125197045
FBgn0000715,-1.3005110945695646
FBgn0039584,-1.3021042213987022
FBgn0036732,-1.3043484852045313
FBgn0037487,-1.3048691013895402
FBgn0032774,-1.3068883415972892
FBgn0032393,-1.3079963350508463
FBgn0050493,-1.308480535007933
FBgn0032294,-1.3104279440621402
FBgn0052603,-1.3106584285234621
FBgn0265276,-1.3107440448677883
FBgn0030058,-1.310824086031658
FBgn0029590,-1.3118611532158992
FBgn0033985,-1.3121393463489732
FBgn0034737,-1.3131359539729144
FBgn0029909,-1.3131824524346365
FBgn0263747,-1.3134068721816148
FBgn0001090,-1.3147612121345131
FBgn0264894,-1.3150938584662177
FBgn0034880,-1.3155616590290313
FBgn0053062,-1.3157673934951954
FBgn0264912,-1.3159270626832111
FBgn0037254,-1.3183197515692013
FBgn0037433,-1.3188196984204028
FBgn0010105,-1.3207562016807644
FBgn0031463,-1.3217521953989142
FBgn0051140,-1.3225223870386125
FBgn0267571,-1.3230100177709807
FBgn0264496,-1.3240460107434695
FBgn0037449,-1.3245053365096335
FBgn0259222,-1.3246907868936038
FBgn0051038,-1.3252887053097064
FBgn0050495,-1.325495744343866
FBgn0038207,-1.3258346530579095
FBgn0031257,-1.3273301924662633
FBgn0261588,-1.3278222721364559
FBgn0013272,-1.3278859622447567
FBgn0004169,-1.3289883154624642
FBgn0265633,-1.3294612172412836
FBgn0050289,-1.3297648033144123
FBgn0041225,-1.3334131318021891
FBgn0036364,-1.3343020291071523
FBgn0034218,-1.3349494601308638
FBgn0031337,-1.336131093678978
FBgn0004644,-1.3382836081042402
FBgn0025627,-1.3385755348372432
FBgn0015277,-1.3387600810535372
FBgn0039659,-1.3388515419489897
FBgn0031907,-1.3389667421861684
FBgn0283439,-1.3389981417729586
FBgn0040385,-1.339026763886079
FBgn0030614,-1.3391070633799542
FBgn0052557,-1.3393742906093895
FBgn0261834,-1.340739507167916
FBgn0004859,-1.34515951128384
FBgn0266918,-1.345189869801754
FBgn0035325,-1.3477412585475241
FBgn0264482,-1.347934311114133
FBgn0039789,-1.348964997542753
FBgn0036891,-1.3499506242844332
FBgn0031600,-1.35011714367156
FBgn0000137,-1.3502131999806264
FBgn0260026,-1.3509417884741222
FBgn0016920,-1.351097248764569
FBgn0023479,-1.3527445428388114
FBgn0054011,-1.3532448812309832
FBgn0037440,-1.3534437925085283
FBgn0051953,-1.3540840222465687
FBgn0003285,-1.356340618082956
FBgn0085428,-1.3566408028039958
FBgn0000658,-1.3586393683404512
FBgn0052445,-1.3588622120776568
FBgn0028872,-1.3595607350257792
FBgn0030120,-1.359731848683624
FBgn0039002,-1.3623900909407938
FBgn0027929,-1.3624645332373075
FBgn0036703,-1.3639257913670155
FBgn0264562,-1.3663202820202491
FBgn0005427,-1.3690494010750722
FBgn0085227,-1.3696459201943034
FBgn0051352,-1.3702638785149475
FBgn0031945,-1.370429205926916
FBgn0033888,-1.3711014835533624
FBgn0033069,-1.3723016232797258
FBgn0051973,-1.3735410347781292
FBgn0034267,-1.3735965593319575
FBgn0263001,-1.3756952355923413
FBgn0053481,-1.3759105120313289
FBgn0031869,-1.3760381317319255
FBgn0052115,-1.3760720201680796
FBgn0267879,-1.3791213027417155
FBgn0026439,-1.3806642901773596
FBgn0266534,-1.3837154881723164
FBgn0020414,-1.3843929853064247
FBgn0031850,-1.3845636403628794
FBgn0085386,-1.384786640391579
FBgn0053640,-1.3851671523763915
FBgn0261284,-1.3858331844703102
FBgn0033582,-1.3876894002783262
FBgn0037424,-1.3886625919535698
FBgn0030642,-1.3892674374917966
FBgn0029766,-1.3896913627337304
FBgn0036659,-1.389812794359066
FBgn0267083,-1.3902640488145737
FBgn0029716,-1.3915819968386365
FBgn0032171,-1.3917103570090779
FBgn0260745,-1.3922722690268274
FBgn0085438,-1.3945427056011612
FBgn0037888,-1.395815055112656
FBgn0031432,-1.3981013226805041
FBgn0053963,-1.3985522333538265
FBgn0266903,-1.4003954437300241
FBgn0266698,-1.403577949737879
FBgn0002306,-1.4040035963293318
FBgn0035551,-1.4041417839039498
FBgn0011286,-1.404909781247817
FBgn0031700,-1.4064297141876714
FBgn0259714,-1.4078771078678824
FBgn0029703,-1.4084077625023819
FBgn0033657,-1.409568981129961
FBgn0031033,-1.4107272333450438
FBgn0034856,-1.411022803858515
FBgn0031887,-1.4116243340057544
FBgn0034788,-1.4117137286215637
FBgn0032651,-1.4124371045833555
FBgn0083058,-1.4136907417994833
FBgn0035246,-1.4146903408536855
FBgn0031045,-1.4160540035040423
FBgn0034325,-1.4169735237394592
FBgn0266689,-1.4186501262722546
FBgn0040842,-1.4202755986021336
FBgn0029762,-1.42133412445086
FBgn0033131,-1.4214938783584938
FBgn0034264,-1.4226755735606333
FBgn0050338,-1.4231338641264584
FBgn0029771,-1.4236879479697404
FBgn0266938,-1.4240864230207149
FBgn0015399,-1.4245947623968822
FBgn0002917,-1.4247678748952313
FBgn0037753,-1.4253962373799909
FBgn0035626,-1.4254693037957855
FBgn0037065,-1.4255009568706642
FBgn0083949,-1.4261971827390438
FBgn0028900,-1.426935932384172
FBgn0036849,-1.4275899712074396
FBgn0031420,-1.4292271863440518
FBgn0267363,-1.430784680467788
FBgn0028518,-1.4309265156862816
FBgn0032364,-1.4346403073015008
FBgn0031116,-1.434908562704872
FBgn0039688,-1.4350150775791988
FBgn0030887,-1.4354527105648633
FBgn0040367,-1.4369865877995875
FBgn0030028,-1.4402058218838742
FBgn0037224,-1.4410373239770262
FBgn0027343,-1.4417343865176224
FBgn0050489,-1.4418596153941987
FBgn0011674,-1.4431288535244706
FBgn0036544,-1.4442576452470666
FBgn0036646,-1.4443841371892698
FBgn0036597,-1.446379263846064
FBgn0013767,-1.447370381400468
FBgn0038150,-1.4501819061434302
FBgn0025739,-1.4509090784044514
FBgn0039069,-1.4534835973128069
FBgn0037992,-1.454128166729856
FBgn0035262,-1.4552258987850288
FBgn0013323,-1.455697954740901
FBgn0039897,-1.4565134995864308
FBgn0031446,-1.4597482197890603
FBgn0266033,-1.4616153625952488
FBgn0034470,-1.46258158421649
FBgn0032535,-1.4629407057025352
FBgn0030742,-1.4630570706435575
FBgn0286786,-1.4653170220261136
FBgn0264952,-1.4653551278646535
FBgn0031730,-1.4663075276831272
FBgn0026562,-1.4673548953203128
FBgn0038660,-1.4698315679869978
FBgn0034476,-1.4706964072332362
FBgn0031775,-1.4715772112535273
FBgn0264488,-1.4728734769070289
FBgn0028667,-1.4737240234934739
FBgn0024244,-1.4737619528498929
FBgn0034756,-1.474696644213722
FBgn0041100,-1.4754400388396463
FBgn0038469,-1.4754968196472122
FBgn0264887,-1.4758490388418222
FBgn0043550,-1.4788586434942637
FBgn0004394,-1.482682705903606
FBgn0067861,-1.4842907540186538
FBgn0004858,-1.4862965721409054
FBgn0261930,-1.4864693850757673
FBgn0039776,-1.4865319676936772
FBgn0031451,-1.4875182402947704
FBgn0037015,-1.4885769693432591
FBgn0035505,-1.4899079770082784
FBgn0033500,-1.4911077030727382
FBgn0263040,-1.492174847234613
FBgn0031001,-1.4934040836409512
FBgn0031650,-1.4951756572716743
FBgn0032680,-1.4957159278548098
FBgn0031034,-1.4965612747815054
FBgn0051021,-1.4979924021615607
FBgn0263392,-1.498002211537883
FBgn0005626,-1.4997462453018195
FBgn0264675,-1.5002695467241354
FBgn0024234,-1.5006892482038858
FBgn0050424,-1.5011147395789486
FBgn0039048,-1.5033375102852549
FBgn0005677,-1.5046939646154833
FBgn0027111,-1.5049306718324431
FBgn0053317,-1.5084133016420138
FBgn0085385,-1.5088636090163363
FBgn0029681,-1.5094921422082803
FBgn0035409,-1.5096812952870329
FBgn0264546,-1.5097340396375554
FBgn0266280,-1.5110602687148742
FBgn0052568,-1.5113625664319128
FBgn0024941,-1.511927815054511
FBgn0031784,-1.5140713767814686
FBgn0032084,-1.514637400230977
FBgn0037829,-1.515616424309728
FBgn0261260,-1.5172045325662769
FBgn0039346,-1.5177886277984567
FBgn0029814,-1.520621841639467
FBgn0003997,-1.520718292178031
FBgn0053080,-1.5216457808890662
FBgn0267983,-1.521864030888962
FBgn0038452,-1.5218790444932038
FBgn0052815,-1.5226076500370338
FBgn0063127,-1.523475251243847
FBgn0039404,-1.5240558077088364
FBgn0034082,-1.5249466005272656
FBgn0040364,-1.5274455340921713
FBgn0030455,-1.5276310809333526
FBgn0004569,-1.5292022161061203
FBgn0032129,-1.5307385404312894
FBgn0015558,-1.5322914913551122
FBgn0261927,-1.5331478703182115
FBgn0028862,-1.5336544543915238
FBgn0266216,-1.536874375208736
FBgn0038487,-1.5388185515147519
FBgn0263986,-1.5389255730668432
FBgn0038343,-1.5400974433406558
FBgn0004878,-1.5445359230205395
FBgn0085417,-1.5449915732672985
FBgn0265957,-1.5450356519832293
FBgn0031288,-1.5465467781953233
FBgn0033540,-1.546855052097275
FBgn0259163,-1.547281931635895
FBgn0262570,-1.5480971623171684
FBgn0030218,-1.5489926329383161
FBgn0013348,-1.549014529107583
FBgn0002933,-1.5491342176477676
FBgn0030592,-1.5518207323299977
FBgn0029853,-1.5535031875312857
FBgn0264548,-1.555743773792693
FBgn0043792,-1.555763354242613
FBgn0037668,-1.556490799974244
FBgn0267264,-1.5579942912244078
FBgn0262487,-1.5619526245267623
FBgn0034053,-1.5623693306531592
FBgn0267576,-1.5629824132565484
FBgn0259239,-1.5661164500589426
FBgn0262475,-1.5685230619412152
FBgn0002609,-1.5688155755119642
